country_code,ID,family_importance,friends_importance,leisure_importance,work_importance,freedom,life_satisfaction,financial_satisfaction,religiousity,political_scale,sex,birthyear,age,marital_status,employment
SGP,702071764,1.0,2.0,1.0,2.0,4.0,5.0,4.0,,,Female,1999.0,21.0,Single,Part time
SGP,702071765,2.0,2.0,2.0,4.0,7.0,7.0,5.0,A religious person,8.0,Female,1950.0,70.0,Single,Retired/pensioned
SGP,702071766,1.0,1.0,2.0,1.0,10.0,10.0,10.0,A religious person,6.0,Female,1972.0,48.0,Divorced,Full time
SGP,702071767,1.0,1.0,1.0,1.0,8.0,8.0,8.0,A religious person,,Male,1956.0,64.0,Married,Self employed
SGP,702071768,1.0,2.0,2.0,1.0,5.0,5.0,1.0,Not a religious person,,Male,1966.0,54.0,Single,Unemployed
SGP,702071769,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Female,1959.0,61.0,Married,Homemaker not otherwise employed
SGP,702071770,1.0,1.0,2.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1992.0,28.0,Single,Full time
SGP,702071771,,4.0,2.0,1.0,5.0,5.0,5.0,,,Male,1969.0,51.0,Single,Self employed
SGP,702071772,1.0,1.0,2.0,1.0,5.0,5.0,5.0,A religious person,,Male,1990.0,30.0,Single,Self employed
SGP,702071773,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1994.0,26.0,Single,Full time
SGP,702071774,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1994.0,26.0,Single,Student
SGP,702071775,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1990.0,30.0,Married,Self employed
SGP,702071776,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1988.0,32.0,Single,Full time
SGP,702071777,1.0,1.0,2.0,2.0,10.0,10.0,5.0,Not a religious person,,Male,1988.0,32.0,Single,Full time
SGP,702071778,1.0,1.0,1.0,2.0,5.0,5.0,5.0,Not a religious person,,Female,1990.0,30.0,Single,Full time
SGP,702071779,1.0,1.0,1.0,1.0,5.0,5.0,5.0,A religious person,,Female,1989.0,31.0,Married,Full time
SGP,702071780,1.0,1.0,1.0,2.0,5.0,5.0,5.0,Not a religious person,,Female,1969.0,51.0,Married,Full time
SGP,702071781,1.0,2.0,2.0,3.0,5.0,8.0,9.0,A religious person,10.0,Female,1956.0,64.0,Married,Part time
SGP,702071782,1.0,2.0,2.0,1.0,5.0,6.0,6.0,A religious person,5.0,Female,1979.0,41.0,Married,Full time
SGP,702071783,1.0,2.0,3.0,1.0,6.0,8.0,7.0,A religious person,5.0,Female,1978.0,42.0,Married,Homemaker not otherwise employed
SGP,702071784,1.0,2.0,3.0,1.0,6.0,5.0,3.0,A religious person,,Female,1981.0,39.0,Married,Part time
SGP,702071785,1.0,2.0,3.0,2.0,5.0,4.0,5.0,,,Female,1980.0,40.0,Married,Homemaker not otherwise employed
SGP,702071786,1.0,2.0,2.0,2.0,5.0,6.0,4.0,A religious person,5.0,Female,1997.0,23.0,Single,Student
SGP,702071787,1.0,2.0,2.0,2.0,6.0,7.0,7.0,A religious person,5.0,Female,1951.0,69.0,Married,Homemaker not otherwise employed
SGP,702071788,1.0,2.0,2.0,2.0,6.0,6.0,6.0,Not a religious person,,Male,1983.0,37.0,Married,Self employed
SGP,702071789,2.0,2.0,2.0,2.0,9.0,8.0,8.0,A religious person,8.0,Female,1967.0,53.0,Single,Full time
SGP,702071790,2.0,2.0,1.0,3.0,4.0,3.0,2.0,A religious person,5.0,Male,1949.0,71.0,Married,Part time
SGP,702071791,1.0,3.0,2.0,3.0,5.0,5.0,5.0,A religious person,6.0,Female,1933.0,87.0,Widowed,Retired/pensioned
SGP,702071792,1.0,1.0,2.0,2.0,7.0,7.0,7.0,A religious person,7.0,Female,1953.0,67.0,Married,Part time
SGP,702071793,1.0,1.0,2.0,4.0,5.0,7.0,10.0,A religious person,8.0,Female,1959.0,61.0,Single,Retired/pensioned
SGP,702071794,1.0,2.0,2.0,3.0,4.0,7.0,6.0,A religious person,7.0,Female,1960.0,60.0,Married,Homemaker not otherwise employed
SGP,702071795,1.0,2.0,1.0,2.0,8.0,7.0,6.0,A religious person,7.0,Male,1986.0,34.0,Single,Full time
SGP,702071796,1.0,2.0,2.0,1.0,7.0,7.0,6.0,A religious person,8.0,Male,1954.0,66.0,Married,Unemployed
SGP,702071797,1.0,2.0,2.0,1.0,6.0,6.0,6.0,A religious person,6.0,Male,1975.0,45.0,Married,Full time
SGP,702071798,1.0,2.0,2.0,1.0,8.0,8.0,8.0,Not a religious person,6.0,Female,1990.0,30.0,Single,Full time
SGP,702071799,1.0,1.0,2.0,2.0,7.0,7.0,6.0,An atheist,6.0,Male,1943.0,77.0,Married,Unemployed
SGP,702071800,1.0,2.0,1.0,2.0,8.0,8.0,8.0,A religious person,5.0,Male,1974.0,46.0,Single,Full time
SGP,702071801,1.0,2.0,2.0,2.0,6.0,7.0,6.0,A religious person,6.0,Male,1958.0,62.0,Single,Full time
SGP,702071802,1.0,2.0,3.0,4.0,6.0,6.0,6.0,A religious person,,Female,1945.0,75.0,Widowed,Homemaker not otherwise employed
SGP,702071803,1.0,2.0,2.0,2.0,7.0,7.0,7.0,A religious person,7.0,Female,1987.0,33.0,Married,Full time
SGP,702071804,1.0,2.0,2.0,1.0,8.0,7.0,7.0,A religious person,5.0,Female,1985.0,35.0,Married,Full time
SGP,702071805,1.0,2.0,2.0,2.0,7.0,7.0,8.0,A religious person,6.0,Female,1968.0,52.0,Married,Full time
SGP,702071806,1.0,2.0,2.0,2.0,8.0,8.0,8.0,A religious person,6.0,Male,1996.0,24.0,Single,Student
SGP,702071807,1.0,2.0,2.0,2.0,7.0,7.0,7.0,A religious person,5.0,Male,1960.0,60.0,Married,Full time
SGP,702071808,1.0,2.0,2.0,2.0,4.0,7.0,6.0,Not a religious person,8.0,Female,1974.0,46.0,Married,Full time
SGP,702071809,1.0,2.0,3.0,2.0,8.0,8.0,7.0,A religious person,-2.0,Female,1972.0,48.0,Single,Full time
SGP,702071810,1.0,2.0,2.0,2.0,7.0,7.0,6.0,A religious person,5.0,Female,1946.0,74.0,Widowed,Homemaker not otherwise employed
SGP,702071811,1.0,2.0,2.0,2.0,5.0,5.0,5.0,A religious person,,Male,1961.0,59.0,Single,Unemployed
SGP,702071812,1.0,2.0,2.0,2.0,7.0,7.0,7.0,A religious person,,Female,1962.0,58.0,Single,Full time
SGP,702071813,1.0,2.0,2.0,3.0,7.0,6.0,7.0,A religious person,3.0,Male,1978.0,42.0,Married,Full time
SGP,702071814,1.0,2.0,2.0,2.0,7.0,7.0,5.0,A religious person,,Female,1937.0,83.0,Widowed,Part time
SGP,702071815,1.0,2.0,2.0,2.0,7.0,7.0,7.0,Not a religious person,,Female,1960.0,60.0,Married,Homemaker not otherwise employed
SGP,702071816,2.0,2.0,2.0,3.0,7.0,7.0,8.0,Not a religious person,7.0,Male,1991.0,29.0,Single,Full time
SGP,702071817,1.0,2.0,2.0,1.0,5.0,5.0,4.0,A religious person,,Female,1974.0,46.0,Married,Part time
SGP,702071818,1.0,2.0,2.0,2.0,5.0,6.0,6.0,Not a religious person,,Female,1968.0,52.0,Married,Part time
SGP,702071819,1.0,2.0,2.0,2.0,3.0,4.0,8.0,Not a religious person,4.0,Male,1958.0,62.0,Single,Full time
SGP,702071820,1.0,2.0,2.0,2.0,7.0,7.0,8.0,A religious person,5.0,Female,1953.0,67.0,Married,Retired/pensioned
SGP,702071821,2.0,2.0,2.0,3.0,8.0,8.0,8.0,A religious person,9.0,Female,1951.0,69.0,Single,Retired/pensioned
SGP,702071822,1.0,1.0,2.0,1.0,7.0,7.0,7.0,A religious person,8.0,Male,1948.0,72.0,Married,Part time
SGP,702071823,1.0,2.0,2.0,2.0,8.0,7.0,7.0,A religious person,5.0,Male,1961.0,59.0,Married,Full time
SGP,702071824,1.0,1.0,2.0,3.0,8.0,8.0,7.0,A religious person,8.0,Male,1943.0,77.0,Divorced,Part time
SGP,702071825,1.0,1.0,1.0,1.0,10.0,10.0,10.0,A religious person,8.0,Female,1980.0,40.0,Married,Part time
SGP,702071826,2.0,2.0,1.0,2.0,4.0,6.0,5.0,A religious person,5.0,Male,1972.0,48.0,Single,Full time
SGP,702071827,2.0,2.0,2.0,3.0,7.0,7.0,7.0,A religious person,5.0,Female,1957.0,63.0,Married,Homemaker not otherwise employed
SGP,702071828,2.0,2.0,2.0,2.0,5.0,5.0,5.0,A religious person,9.0,Male,1950.0,70.0,Divorced,Part time
SGP,702071829,1.0,2.0,2.0,4.0,7.0,7.0,7.0,A religious person,8.0,Female,1946.0,74.0,Divorced,Retired/pensioned
SGP,702071830,1.0,1.0,2.0,1.0,4.0,4.0,4.0,A religious person,8.0,Female,1964.0,56.0,Married,Part time
SGP,702071831,1.0,1.0,1.0,3.0,6.0,8.0,7.0,A religious person,8.0,Female,1953.0,67.0,Married,Retired/pensioned
SGP,702071832,1.0,2.0,2.0,2.0,5.0,6.0,6.0,Not a religious person,8.0,Female,1957.0,63.0,Single,Self employed
SGP,702071833,1.0,2.0,2.0,3.0,8.0,10.0,10.0,A religious person,9.0,Female,1969.0,51.0,Married,Homemaker not otherwise employed
SGP,702071834,1.0,2.0,2.0,2.0,8.0,8.0,9.0,Not a religious person,4.0,Male,1991.0,29.0,Single,Full time
SGP,702071835,2.0,2.0,2.0,2.0,8.0,6.0,5.0,Not a religious person,7.0,Female,1995.0,25.0,Single,Full time
SGP,702071836,1.0,1.0,2.0,3.0,8.0,10.0,10.0,Not a religious person,8.0,Female,1997.0,23.0,Single,Student
SGP,702071837,1.0,1.0,1.0,1.0,7.0,7.0,7.0,A religious person,4.0,Male,1977.0,43.0,Single,Full time
SGP,702071838,1.0,1.0,3.0,3.0,6.0,6.0,7.0,Not a religious person,8.0,Female,1962.0,58.0,Separated,Homemaker not otherwise employed
SGP,702071839,1.0,2.0,3.0,2.0,10.0,10.0,10.0,An atheist,3.0,Female,1979.0,41.0,Married,Homemaker not otherwise employed
SGP,702071840,1.0,1.0,2.0,2.0,7.0,7.0,7.0,An atheist,6.0,Female,1946.0,74.0,Married,Retired/pensioned
SGP,702071841,2.0,2.0,2.0,2.0,6.0,5.0,5.0,A religious person,5.0,Male,1959.0,61.0,Divorced,Part time
SGP,702071842,1.0,2.0,2.0,2.0,7.0,7.0,7.0,A religious person,6.0,Female,1973.0,47.0,Married,Homemaker not otherwise employed
SGP,702071843,1.0,2.0,2.0,2.0,10.0,10.0,6.0,A religious person,6.0,Female,1945.0,75.0,Married,Homemaker not otherwise employed
SGP,702071844,1.0,2.0,2.0,3.0,10.0,10.0,7.0,A religious person,5.0,Female,1949.0,71.0,Married,Part time
SGP,702071845,1.0,2.0,3.0,3.0,8.0,7.0,8.0,A religious person,5.0,Female,1963.0,57.0,Married,Homemaker not otherwise employed
SGP,702071846,1.0,2.0,2.0,2.0,8.0,9.0,9.0,A religious person,6.0,Female,1958.0,62.0,Single,Retired/pensioned
SGP,702071847,1.0,2.0,2.0,3.0,8.0,9.0,7.0,A religious person,8.0,Female,1951.0,69.0,Married,Part time
SGP,702071848,1.0,1.0,1.0,2.0,6.0,7.0,6.0,A religious person,5.0,Male,1945.0,75.0,Married,Retired/pensioned
SGP,702071849,1.0,1.0,2.0,3.0,7.0,7.0,7.0,A religious person,6.0,Male,1950.0,70.0,Married,Retired/pensioned
SGP,702071850,1.0,2.0,2.0,4.0,6.0,8.0,6.0,A religious person,7.0,Female,1949.0,71.0,Married,Retired/pensioned
SGP,702071851,1.0,3.0,1.0,3.0,5.0,5.0,5.0,Not a religious person,,Female,1964.0,56.0,Single,Unemployed
SGP,702071852,1.0,2.0,2.0,3.0,7.0,7.0,7.0,A religious person,6.0,Female,1950.0,70.0,Married,Homemaker not otherwise employed
SGP,702071853,1.0,3.0,2.0,2.0,7.0,6.0,5.0,An atheist,,Male,1975.0,45.0,Married,Full time
SGP,702071854,1.0,1.0,1.0,1.0,7.0,7.0,7.0,A religious person,4.0,Female,1983.0,37.0,Married,Unemployed
SGP,702071855,1.0,2.0,2.0,2.0,8.0,5.0,2.0,A religious person,5.0,Female,1975.0,45.0,Separated,Full time
SGP,702071856,1.0,1.0,1.0,2.0,9.0,9.0,9.0,An atheist,5.0,Female,1967.0,53.0,Married,Part time
SGP,702071857,1.0,2.0,1.0,3.0,8.0,8.0,8.0,An atheist,9.0,Female,1951.0,69.0,Married,Retired/pensioned
SGP,702071858,1.0,2.0,2.0,2.0,8.0,8.0,7.0,Not a religious person,6.0,Female,1955.0,65.0,Married,Retired/pensioned
SGP,702071859,1.0,1.0,1.0,3.0,9.0,8.0,8.0,A religious person,8.0,Female,1950.0,70.0,Widowed,Retired/pensioned
SGP,702071860,1.0,3.0,2.0,3.0,7.0,5.0,4.0,Not a religious person,5.0,Female,1985.0,35.0,Divorced,Full time
SGP,702071861,1.0,2.0,1.0,2.0,8.0,8.0,8.0,Not a religious person,3.0,Female,1988.0,32.0,Married,Full time
SGP,702071862,1.0,1.0,1.0,2.0,9.0,8.0,6.0,Not a religious person,3.0,Male,1992.0,28.0,Single,Full time
SGP,702071863,1.0,2.0,2.0,1.0,8.0,8.0,7.0,A religious person,3.0,Female,1991.0,29.0,Married,Full time
SGP,702071864,1.0,2.0,2.0,2.0,3.0,3.0,2.0,Not a religious person,1.0,Female,1994.0,26.0,Single,Full time
SGP,702071865,1.0,2.0,2.0,2.0,7.0,8.0,8.0,Not a religious person,4.0,Male,1991.0,29.0,Married,Full time
SGP,702071866,1.0,1.0,1.0,1.0,9.0,7.0,7.0,An atheist,1.0,Female,1995.0,25.0,Single,Full time
SGP,702071867,1.0,1.0,1.0,1.0,7.0,10.0,10.0,A religious person,1.0,Male,1994.0,26.0,Single,Full time
SGP,702071868,1.0,3.0,3.0,2.0,4.0,8.0,8.0,A religious person,5.0,Female,1959.0,61.0,Single,Full time
SGP,702071869,1.0,1.0,1.0,2.0,6.0,7.0,7.0,An atheist,3.0,Female,1972.0,48.0,Married,Full time
SGP,702071870,1.0,1.0,1.0,2.0,2.0,8.0,6.0,Not a religious person,2.0,Male,1992.0,28.0,Single,Full time
SGP,702071871,1.0,1.0,2.0,2.0,8.0,7.0,7.0,Not a religious person,3.0,Male,1999.0,21.0,Single,Full time
SGP,702071872,1.0,1.0,1.0,3.0,10.0,9.0,7.0,A religious person,3.0,Male,1951.0,69.0,Married,Retired/pensioned
SGP,702071873,1.0,2.0,1.0,2.0,7.0,6.0,4.0,Not a religious person,5.0,Female,1979.0,41.0,Single,Full time
SGP,702071874,2.0,3.0,2.0,2.0,8.0,6.0,7.0,A religious person,4.0,Male,1963.0,57.0,Married,Part time
SGP,702071875,1.0,1.0,2.0,3.0,7.0,7.0,10.0,A religious person,10.0,Female,1954.0,66.0,Married,Homemaker not otherwise employed
SGP,702071876,1.0,2.0,2.0,1.0,8.0,8.0,7.0,A religious person,6.0,Female,1971.0,49.0,Married,Full time
SGP,702071877,1.0,2.0,3.0,1.0,5.0,5.0,6.0,A religious person,5.0,Female,1972.0,48.0,Married,Full time
SGP,702071878,2.0,1.0,3.0,2.0,4.0,4.0,7.0,An atheist,8.0,Female,1957.0,63.0,Single,Part time
SGP,702071879,1.0,2.0,3.0,2.0,4.0,4.0,6.0,A religious person,5.0,Male,1987.0,33.0,Married,Self employed
SGP,702071880,1.0,2.0,2.0,2.0,7.0,8.0,10.0,A religious person,8.0,Female,1963.0,57.0,Married,Full time
SGP,702071881,1.0,2.0,2.0,2.0,6.0,7.0,6.0,A religious person,10.0,Female,1968.0,52.0,Married,Full time
SGP,702071882,1.0,1.0,1.0,2.0,8.0,8.0,5.0,A religious person,10.0,Female,1961.0,59.0,Married,Homemaker not otherwise employed
SGP,702071883,1.0,2.0,2.0,2.0,7.0,7.0,4.0,A religious person,7.0,Male,1974.0,46.0,Married,Full time
SGP,702071884,1.0,2.0,1.0,2.0,6.0,7.0,1.0,A religious person,10.0,Female,1965.0,55.0,Single,Unemployed
SGP,702071885,2.0,2.0,3.0,2.0,8.0,7.0,8.0,A religious person,5.0,Female,1964.0,56.0,Single,Full time
SGP,702071886,1.0,2.0,1.0,2.0,8.0,7.0,7.0,Not a religious person,6.0,Female,1993.0,27.0,Single,Full time
SGP,702071887,1.0,1.0,1.0,1.0,7.0,7.0,7.0,A religious person,2.0,Female,1977.0,43.0,Married,Full time
SGP,702071888,1.0,1.0,1.0,2.0,8.0,8.0,8.0,A religious person,2.0,Female,1965.0,55.0,Married,Full time
SGP,702071889,2.0,2.0,3.0,2.0,10.0,10.0,10.0,A religious person,,Male,1998.0,22.0,Single,Full time
SGP,702071890,2.0,2.0,2.0,2.0,7.0,8.0,6.0,A religious person,8.0,Female,1947.0,73.0,Widowed,Part time
SGP,702071891,1.0,2.0,2.0,2.0,5.0,5.0,2.0,A religious person,5.0,Female,1961.0,59.0,Married,Homemaker not otherwise employed
SGP,702071892,1.0,1.0,2.0,3.0,5.0,6.0,3.0,A religious person,8.0,Female,1948.0,72.0,Married,Retired/pensioned
SGP,702071893,1.0,1.0,1.0,2.0,7.0,7.0,7.0,Not a religious person,6.0,Male,1995.0,25.0,Single,Student
SGP,702071894,1.0,2.0,2.0,2.0,8.0,8.0,8.0,Not a religious person,6.0,Female,1984.0,36.0,Married,Full time
SGP,702071895,1.0,2.0,1.0,1.0,7.0,7.0,6.0,A religious person,7.0,Female,1989.0,31.0,Married,Full time
SGP,702071896,1.0,2.0,2.0,3.0,8.0,8.0,8.0,A religious person,8.0,Female,1954.0,66.0,Married,Retired/pensioned
SGP,702071897,1.0,2.0,2.0,1.0,10.0,10.0,10.0,A religious person,6.0,Female,1954.0,66.0,Married,Full time
SGP,702071898,1.0,2.0,2.0,2.0,10.0,10.0,10.0,A religious person,6.0,Female,1949.0,71.0,Married,Homemaker not otherwise employed
SGP,702071899,1.0,2.0,2.0,1.0,6.0,7.0,6.0,A religious person,8.0,Female,1961.0,59.0,Married,Homemaker not otherwise employed
SGP,702071900,1.0,2.0,2.0,2.0,6.0,7.0,7.0,Not a religious person,5.0,Male,1957.0,63.0,Married,Self employed
SGP,702071901,1.0,2.0,3.0,4.0,5.0,6.0,7.0,Not a religious person,5.0,Male,1962.0,58.0,Married,Full time
SGP,702071902,1.0,1.0,2.0,4.0,10.0,10.0,10.0,Not a religious person,,Male,1943.0,77.0,Married,Retired/pensioned
SGP,702071903,1.0,2.0,2.0,3.0,7.0,7.0,6.0,Not a religious person,6.0,Male,1963.0,57.0,Married,Self employed
SGP,702071904,1.0,2.0,2.0,2.0,6.0,6.0,5.0,A religious person,,Female,1992.0,28.0,Single,Full time
SGP,702071905,1.0,2.0,1.0,2.0,10.0,8.0,8.0,A religious person,,Female,1965.0,55.0,Married,Homemaker not otherwise employed
SGP,702071906,1.0,2.0,2.0,3.0,5.0,8.0,5.0,A religious person,,Female,1958.0,62.0,Widowed,Homemaker not otherwise employed
SGP,702071907,1.0,2.0,2.0,3.0,6.0,7.0,5.0,Not a religious person,7.0,Male,1954.0,66.0,Single,Unemployed
SGP,702071908,1.0,2.0,1.0,1.0,9.0,7.0,9.0,Not a religious person,4.0,Female,1981.0,39.0,Single,Full time
SGP,702071909,1.0,2.0,3.0,2.0,7.0,8.0,8.0,Not a religious person,2.0,Female,1989.0,31.0,Single,Full time
SGP,702071910,1.0,1.0,1.0,1.0,1.0,8.0,9.0,Not a religious person,5.0,Female,1957.0,63.0,Married,Part time
SGP,702071911,1.0,2.0,3.0,2.0,7.0,8.0,5.0,Not a religious person,5.0,Female,1958.0,62.0,Married,Full time
SGP,702071912,2.0,2.0,3.0,1.0,5.0,7.0,8.0,A religious person,5.0,Female,1961.0,59.0,Married,Homemaker not otherwise employed
SGP,702071913,1.0,2.0,2.0,1.0,8.0,5.0,6.0,Not a religious person,5.0,Male,1969.0,51.0,Married,Full time
SGP,702071914,1.0,1.0,1.0,2.0,10.0,5.0,10.0,A religious person,7.0,Male,1936.0,84.0,Married,Retired/pensioned
SGP,702071915,1.0,1.0,1.0,1.0,8.0,7.0,3.0,An atheist,,Female,1957.0,63.0,Divorced,Full time
SGP,702071916,1.0,2.0,2.0,3.0,5.0,5.0,6.0,Not a religious person,5.0,Male,1964.0,56.0,Single,Full time
SGP,702071917,1.0,3.0,1.0,2.0,8.0,10.0,10.0,A religious person,5.0,Female,1959.0,61.0,Married,Unemployed
SGP,702071918,1.0,2.0,2.0,1.0,6.0,6.0,8.0,A religious person,6.0,Female,1962.0,58.0,Married,Homemaker not otherwise employed
SGP,702071919,1.0,2.0,3.0,1.0,5.0,3.0,5.0,A religious person,5.0,Female,1960.0,60.0,Married,Homemaker not otherwise employed
SGP,702071920,1.0,1.0,2.0,2.0,10.0,10.0,9.0,A religious person,7.0,Female,1974.0,46.0,Married,Self employed
SGP,702071921,2.0,2.0,2.0,3.0,7.0,8.0,7.0,A religious person,6.0,Female,1964.0,56.0,Single,Part time
SGP,702071922,1.0,2.0,2.0,1.0,7.0,7.0,5.0,An atheist,5.0,Male,1974.0,46.0,Married,Full time
SGP,702071923,1.0,2.0,1.0,2.0,7.0,7.0,7.0,A religious person,3.0,Female,1965.0,55.0,Married,Full time
SGP,702071924,1.0,2.0,1.0,1.0,8.0,6.0,6.0,A religious person,5.0,Male,1983.0,37.0,Single,Self employed
SGP,702071925,1.0,3.0,2.0,3.0,9.0,9.0,9.0,An atheist,6.0,Male,1948.0,72.0,Married,Retired/pensioned
SGP,702071926,1.0,1.0,1.0,3.0,7.0,8.0,7.0,A religious person,6.0,Male,1960.0,60.0,Married,Part time
SGP,702071927,2.0,2.0,2.0,3.0,8.0,7.0,6.0,A religious person,,Male,1965.0,55.0,Single,Part time
SGP,702071928,2.0,2.0,2.0,2.0,2.0,3.0,4.0,A religious person,5.0,Male,1957.0,63.0,Single,Self employed
SGP,702071929,1.0,1.0,1.0,2.0,3.0,5.0,3.0,A religious person,5.0,Male,1958.0,62.0,Single,Retired/pensioned
SGP,702071930,1.0,2.0,2.0,3.0,4.0,6.0,6.0,Not a religious person,4.0,Male,1960.0,60.0,Married,Unemployed
SGP,702071931,1.0,1.0,1.0,1.0,7.0,7.0,8.0,Not a religious person,,Male,1990.0,30.0,Single,Full time
SGP,702071932,1.0,2.0,2.0,3.0,7.0,6.0,9.0,A religious person,,Male,1931.0,89.0,Widowed,Retired/pensioned
SGP,702071933,1.0,1.0,1.0,1.0,8.0,8.0,9.0,Not a religious person,8.0,Female,1965.0,55.0,Separated,Full time
SGP,702071934,1.0,3.0,2.0,1.0,5.0,8.0,8.0,A religious person,5.0,Female,1956.0,64.0,Married,Part time
SGP,702071935,1.0,1.0,1.0,1.0,6.0,8.0,8.0,Not a religious person,,Male,1993.0,27.0,Single,Full time
SGP,702071936,3.0,2.0,2.0,1.0,3.0,4.0,3.0,Not a religious person,,Female,1955.0,65.0,Divorced,Part time
SGP,702071937,1.0,1.0,1.0,2.0,6.0,6.0,7.0,Not a religious person,6.0,Male,1995.0,25.0,Single,Full time
SGP,702071938,1.0,1.0,3.0,1.0,7.0,7.0,7.0,A religious person,4.0,Female,1967.0,53.0,Married,Full time
SGP,702071939,1.0,1.0,1.0,1.0,6.0,6.0,8.0,Not a religious person,,Female,1992.0,28.0,Single,Full time
SGP,702071940,1.0,2.0,2.0,1.0,10.0,10.0,10.0,Not a religious person,6.0,Male,1952.0,68.0,Married,Full time
SGP,702071941,1.0,1.0,2.0,3.0,7.0,7.0,7.0,Not a religious person,9.0,Female,1949.0,71.0,Single,Retired/pensioned
SGP,702071942,1.0,1.0,1.0,1.0,6.0,7.0,3.0,,9.0,Female,1970.0,50.0,Single,Full time
SGP,702071943,1.0,2.0,2.0,2.0,5.0,7.0,5.0,A religious person,5.0,Female,1966.0,54.0,Married,Part time
SGP,702071944,1.0,2.0,2.0,3.0,6.0,6.0,5.0,,8.0,Female,1937.0,83.0,Widowed,Retired/pensioned
SGP,702071945,1.0,2.0,2.0,3.0,6.0,,,,9.0,Female,1949.0,71.0,Married,Retired/pensioned
SGP,702071946,1.0,2.0,2.0,2.0,7.0,7.0,7.0,Not a religious person,,Female,1963.0,57.0,Widowed,Part time
SGP,702071947,1.0,2.0,2.0,1.0,8.0,9.0,8.0,Not a religious person,3.0,Female,1989.0,31.0,Married,Full time
SGP,702071948,1.0,2.0,1.0,2.0,7.0,8.0,10.0,Not a religious person,8.0,Female,1985.0,35.0,Married,Full time
SGP,702071949,1.0,2.0,2.0,2.0,7.0,8.0,8.0,A religious person,5.0,Male,1953.0,67.0,Married,Full time
SGP,702071950,1.0,1.0,1.0,2.0,7.0,7.0,7.0,A religious person,5.0,Female,1985.0,35.0,Married,Full time
SGP,702071951,1.0,2.0,2.0,2.0,6.0,6.0,7.0,Not a religious person,6.0,Male,1979.0,41.0,Married,Full time
SGP,702071952,2.0,2.0,2.0,3.0,4.0,6.0,8.0,An atheist,1.0,Female,1996.0,24.0,Single,Full time
SGP,702071953,1.0,2.0,4.0,2.0,4.0,4.0,4.0,An atheist,5.0,Female,1962.0,58.0,Single,Retired/pensioned
SGP,702071954,1.0,2.0,2.0,1.0,7.0,9.0,9.0,A religious person,9.0,Male,1964.0,56.0,Married,Full time
SGP,702071955,1.0,2.0,2.0,2.0,8.0,7.0,7.0,A religious person,3.0,Female,1991.0,29.0,Married,Full time
SGP,702071956,1.0,2.0,2.0,1.0,8.0,,7.0,A religious person,-2.0,Male,1993.0,27.0,Single,Full time
SGP,702071957,1.0,2.0,3.0,3.0,5.0,6.0,6.0,An atheist,6.0,Female,1952.0,68.0,Married,Homemaker not otherwise employed
SGP,702071958,1.0,1.0,1.0,2.0,10.0,10.0,10.0,A religious person,9.0,Female,1971.0,49.0,Married,Full time
SGP,702071959,1.0,2.0,3.0,2.0,7.0,4.0,5.0,A religious person,7.0,Female,1975.0,45.0,Married,Retired/pensioned
SGP,702071960,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,5.0,Female,1993.0,27.0,Single,Full time
SGP,702071961,1.0,2.0,1.0,2.0,5.0,5.0,5.0,,,Female,1965.0,55.0,Married,Full time
SGP,702071962,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1997.0,23.0,Single,Part time
SGP,702071963,1.0,1.0,1.0,1.0,5.0,5.0,5.0,A religious person,,Female,1999.0,21.0,Single,Part time
SGP,702071964,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1992.0,28.0,Single,Self employed
SGP,702071965,1.0,1.0,1.0,1.0,5.0,5.0,5.0,A religious person,,Female,1989.0,31.0,Single,Full time
SGP,702071966,1.0,1.0,1.0,1.0,5.0,5.0,5.0,A religious person,,Male,1992.0,28.0,Single,Full time
SGP,702071967,1.0,1.0,1.0,1.0,5.0,5.0,5.0,Not a religious person,,Male,1990.0,30.0,Single,Full time
SGP,702071968,2.0,2.0,2.0,2.0,7.0,5.0,6.0,Not a religious person,5.0,Male,1964.0,56.0,Single,Full time
SGP,702071969,1.0,1.0,1.0,2.0,8.0,8.0,8.0,A religious person,,Female,1954.0,66.0,Married,Full time
SGP,702071970,1.0,3.0,2.0,3.0,5.0,7.0,6.0,A religious person,4.0,Female,1987.0,33.0,Married,Homemaker not otherwise employed
SGP,702071971,1.0,2.0,3.0,3.0,5.0,8.0,8.0,Not a religious person,,Female,1957.0,63.0,Widowed,Homemaker not otherwise employed
SGP,702071972,1.0,1.0,1.0,1.0,6.0,7.0,8.0,Not a religious person,8.0,Female,1984.0,36.0,Married,Full time
SGP,702071973,1.0,1.0,1.0,1.0,6.0,7.0,8.0,Not a religious person,7.0,Female,1984.0,36.0,Married,Full time
